,x,y
93,116.22074100145102,6.143191229675566
94,116.72510298061971,6.924771429873999
95,117.12962609260047,6.92805288332454
96,117.64339318244627,6.422166449403249
97,117.68907514859231,5.987490139180154
98,118.34769127815224,5.708695786965492
99,119.18190392463997,5.407835598162207
100,119.11069380094176,5.016128241389808
101,118.43972700406408,4.966518866389606
102,118.6183207540648,4.478202419447555
103,117.88203494677018,4.137551377779516
104,117.3132324565335,3.234428208830593
105,118.0483297058854,2.287690131027333
106,117.87562706916597,1.827640692548925
107,118.99674726773816,0.902219143066063
108,117.8118583517178,0.784241848143708
109,117.47833865770603,0.102474676917026
110,117.52164350796664,-0.803723239753268
111,116.56004845587947,-1.487609144703917
112,116.5337968282752,-2.483517347832901
113,116.14808393764866,-4.012726332214022
114,116.00085778204911,-3.657037448749058
115,114.86480309454456,-4.106984144714396
116,114.46865156459506,-3.495703627133828
117,113.75567182826407,-3.43916961020652
118,113.25699425664752,-3.118775729996905
119,112.06812625534067,-3.478392022316051
120,111.70329064336005,-2.994442233902654
121,111.04824018762824,-3.049425957861211
122,110.223846063276,-2.934032484553455
123,110.07093550012434,-1.592874037282463
124,109.571947869914,-1.314906507984475
125,109.0918738139225,-0.459506524257094
126,108.9526575053282,0.415375474444318
127,109.06913618371408,1.341933905437614
128,109.66326012577375,2.006492824711103
129,110.3961352885371,1.663774725751395
130,111.16885298059748,1.850636704918813
131,111.37008100794205,2.697303371588859
132,111.7969283386729,2.885896511238059
133,112.99561486211522,3.102394924324855
134,113.71293541875868,3.893509426281156
135,114.20401655482837,4.525873928236805
136,-93.61275590694046,74.97999726022438
137,-94.15690873897391,74.59234650338688
138,-95.60868058956564,74.66686391875176
139,-96.82093217648455,74.92762319609658
140,-96.28858740922982,75.37782827422338
141,-94.85081987178917,75.64721751576089
142,-93.97774654821797,75.29648956979595
143,-93.61275590694046,74.97999726022438
144,-93.84000301794399,77.51999726023455
145,-94.29560828324529,77.49134267852868
146,-96.16965410031007,77.55511139597685
147,-96.43630449093614,77.83462921824362
148,-94.42257727738641,77.820004787905
149,-93.7206562975659,77.63433136668031
150,-93.84000301794399,77.51999726023455
151,-96.75439876990876,78.76581268992702
152,-95.5592779202946,78.41831452098033
153,-95.83029496944934,78.05694122996324
154,-97.30984290239799,77.85059723582181
155,-98.12428931353404,78.08285696075761
156,-98.55286780474668,78.45810537384507
157,-98.63198442258553,78.87193024363837
158,-97.33723141151266,78.83198436147676
159,-96.75439876990876,78.76581268992702
160,-88.15035030796028,74.39230703398503
161,-89.7647220527584,74.51555532500116
162,-92.42244096552946,74.83775788034099
163,-92.76828548864282,75.38681997344214
164,-92.88990597204175,75.88265534128267
165,-93.89382402217599,76.31924367950056
166,-95.9624574450358,76.4413809272224
167,-97.1213789538295,76.7510777859476
168,-96.74512285031237,77.16138865834507
169,-94.68408586299944,77.09787832305837
170,-93.57392106807313,76.77629588490605
171,-91.6050231595366,76.7785179714946
172,-90.7418458727493,76.44959747995681
173,-90.96966142450802,76.07401317005947
174,-89.82223792189926,75.84777374948565
175,-89.18708289259985,75.61016551380762
176,-87.83827633334965,75.56618886992725
177,-86.37919226758864,75.4824213731821
178,-84.78962521029058,75.69920400664653
179,-82.75344458691006,75.78431509063124
180,-81.12853084992436,75.71398346628199
181,-80.05751095245915,75.33684886341591
182,-79.83393286814837,74.92312734648716
183,-80.45777075877587,74.65730377877777
184,-81.94884253612557,74.44245901152432
185,-83.22889360221143,74.56402781849094
186,-86.09745235873332,74.41003205026117
187,-88.15035030796028,74.39230703398503
188,-111.26444332563088,78.15298187937769
189,-109.85445187054711,77.99632477488488
190,-110.18693803591302,77.69701487905034
191,-112.0511911690585,77.4092288276169
192,-113.53427893761912,77.73220652944111
193,-112.7245867582539,78.05105011668196
194,-111.26444332563088,78.15298187937769
195,-110.96366065147602,78.8044408230652
196,-109.6631457182026,78.60197256134565
197,-110.88131425661892,78.40694570587611
198,-112.54209143761516,78.4079017198735
199,-112.52589087609164,78.55055451121522
200,-111.5000103422334,78.8499935981305
201,-110.96366065147602,78.8044408230652
202,-66.28243445500821,18.514761664295364
203,-65.7713028632093,18.426679185453878
204,-65.59100379094295,18.228034979723915
205,-65.84716386581377,17.97590566657186
206,-66.59993445500949,17.981822618069273
207,-67.18416236028527,17.946553453030077
208,-67.24242753769435,18.374485988839083
209,-67.10067908391774,18.52060110114435
210,-66.28243445500821,18.514761664295364
211,-77.56960079619921,18.490525417550487
212,-76.89661861846213,18.400866807524082
213,-76.36535905628554,18.160700588447597
214,-76.19965857614164,17.886867173732966
215,-76.9025614081757,17.868237819891746
216,-77.20634131540348,17.70111623785982
217,-77.76602291534061,17.86159739834224
218,-78.33771928578561,18.225967922432233
219,-78.21772661000388,18.454532782459196
220,-77.79736467152563,18.524218451404778
221,-77.56960079619921,18.490525417550487
222,-82.26815121125706,23.188610744717707
223,-81.40445716014683,23.117271429938782
224,-80.6187686835812,23.10600596769915
225,-79.67952368846025,22.76530324959883
226,-79.28148596873208,22.399201565027056
227,-78.34743445505649,22.512166246017088
228,-77.99329586456028,22.277193508385935
229,-77.14642249216105,21.657851467367834
230,-76.52382483590856,21.206819566324373
231,-76.19462012399319,21.220565497314013
232,-75.59822241891267,21.016624457274133
233,-75.67106035022806,20.735091254148003
234,-74.9338960435845,20.693905137611385
235,-74.17802486845126,20.284653632075887
236,-74.29664811877726,20.05037852628068
237,-74.96159461129294,19.92343537035569
238,-75.63468014189459,19.873774318923196
239,-76.323656175426,19.95289093676206
240,-77.75548092315307,19.855480861891877
241,-77.08510840524674,20.413353786698792
242,-77.49265458851661,20.673105373613893
243,-78.13729224314159,20.739948838783434
244,-78.48282670766119,21.02861338956585
245,-78.71986650258401,21.598113511638434
246,-79.28499996612794,21.5591753199065
247,-80.21747534861865,21.827324327069036
248,-80.51753455272141,22.03707896574176
249,-81.82094336620318,22.19205658618507
250,-82.16999182811864,22.387109279870753
251,-81.79500179719267,22.636964830001958
252,-82.77589799674085,22.688150336187064
253,-83.49445878775936,22.16851797127613
254,-83.90880042187563,22.154565334557333
255,-84.05215084505326,21.910575059491254
256,-84.54703019889638,21.801227728761646
257,-84.97491105827311,21.89602814380109
258,-84.44706214062776,22.204949856041907
259,-84.23035702181178,22.565754706303764
260,-83.7782399156902,22.788118394455694
261,-83.26754757356575,22.983041897060644
262,-82.51043616405751,23.078746649665188
263,-82.26815121125706,23.188610744717707
264,-55.600218268442056,51.31707469339794
265,-56.13403581401709,50.68700979267928
266,-56.795881720595276,49.81230866149089
267,-56.14310502788433,50.15011749938286
268,-55.471492275603,49.93581533466846
269,-55.82240108908096,49.58712860777905
270,-54.935142584845636,49.3130109726868
271,-54.473775397343786,49.556691189159125
272,-53.47654944519137,49.24913890237404
273,-53.786013759971254,48.516780503933624
274,-53.08613399922626,48.68780365660358
275,-52.958648240762216,48.15716421161447
276,-52.64809872090421,47.53554840757552
277,-53.069158291218386,46.65549876564492
278,-53.521456264853,46.61829173439477
279,-54.17893551290251,46.80706574155698
280,-53.9618686590605,47.62520701760193
281,-54.24048214376214,47.752279364607645
282,-55.40077307801157,46.884993801453135
283,-55.99748084168583,46.919720363953275
284,-55.29121904155279,47.38956248635099
285,-56.250798712780586,47.632545070987376
286,-57.32522925477708,47.57280711525797
287,-59.26601518414682,47.60334788674247
288,-59.419494188053676,47.899453843774886
289,-58.79658647320744,48.25152537697942
290,-59.23162451845657,48.52318838153781
291,-58.3918049790652,49.12558055276418
292,-57.35868974468606,50.71827403421587
293,-56.738650071832026,51.28743825947855
294,-55.87097693543532,51.63209422464921
295,-55.40697424988659,51.5882726100657
296,-55.600218268442056,51.31707469339794
297,-83.88262630891977,65.10961782496354
298,-82.78757687043883,64.76669302027467
299,-81.6420137193926,64.45513580998697
300,-81.55344031444432,63.97960928003714
301,-80.81736121287886,64.057485663501
302,-80.10345130076664,63.72598135034862
303,-80.99101986359572,63.41124603947496
304,-82.54717810741704,63.65172231714521
305,-83.10879757356511,64.10187571883971
306,-84.10041663281388,63.569711819098
307,-85.52340471061905,63.052379055424055
308,-85.8667687649824,63.63725291610349
309,-87.22198320183678,63.54123810490519
310,-86.35275977247133,64.0358332383707
311,-86.2248864407651,64.82291697860823
312,-85.88384782585486,65.7387783881171
313,-85.1613079495499,65.6572846543928
314,-84.97576371940592,65.21751821558898
315,-84.4640120104195,65.37177236598022
316,-83.88262630891977,65.10961782496354
317,-78.77063859731078,72.35219900175032
318,-77.8246239895596,72.74961660429098
319,-75.60584469267573,72.2436784939374
320,-74.228616095665,71.76714427355789
321,-74.09914079455771,71.33084015571758
322,-72.24222571479768,71.55692454699452
323,-71.20001542833518,70.92001251899718
324,-68.7860542466849,70.52502370877427
325,-67.91497046575694,70.12194753689765
326,-66.9690333726542,69.18608734809182
327,-68.8051228502006,68.72019847276444
328,-66.4498660956339,68.06716339789203
329,-64.86231441919524,67.84753856065159
330,-63.424934454996794,66.92847321234059
331,-61.851981370680605,66.86212067327783
332,-62.16317684594226,66.16025136988962
333,-63.918444383384184,64.9986685248329
334,-65.14886023625368,65.42603261988667
335,-66.72121904159852,66.38804108343219
336,-68.015016038674,66.26272573512439
337,-68.1412874009792,65.68978913030439
338,-67.08964616562342,65.10845510523696
339,-65.73208045109976,64.64840566675856
340,-65.32016760930125,64.38273712834605
341,-64.66940629744968,63.392926744227495
342,-65.01380388045888,62.67418508569598
343,-66.27504472519048,62.94509878198612
344,-68.7831862046927,63.74567007105183
345,-67.36968075221309,62.88396556258484
346,-66.32829728866726,62.28007477482201
347,-66.16556820338015,61.93089712182582
348,-68.87736650254465,62.330149237712824
349,-71.02343705919385,62.91070811629588
350,-72.23537858751902,63.39783600529522
351,-71.88627844917127,63.67998932560887
352,-73.37830624051838,64.19396312118384
353,-74.83441891142263,64.67910146753995
354,-74.81850257027673,64.38909332951793
355,-77.70997982452008,64.22954234481678
356,-78.5559488593542,64.57290639918013
357,-77.89728105336198,65.30919220647475
358,-76.01827429879717,65.32696889918314
359,-73.95979529488268,65.45476471624094
360,-74.29388342964964,65.81177134872938
361,-73.94491248238262,66.31057811142666
362,-72.65116716173942,67.28457550726391
363,-72.92605994331605,67.72692576768235
364,-73.31161780464572,68.06943716091287
365,-74.84330725777684,68.55462718370127
366,-76.86910091826672,68.89473562283025
367,-76.22864905465738,69.14776927354741
368,-77.28736996123715,69.76954010688321
369,-78.1686339993266,69.82648753526887
370,-78.95724219431673,70.16688019477543
371,-79.49245500356366,69.87180776638884
372,-81.30547095409176,69.74318512641436
373,-84.94470618359851,69.96663401964442
374,-87.06000342481789,70.26000112576538
375,-88.68171322300148,70.4107412787608
376,-89.51341956252303,70.76208934191324
377,-88.46772111688082,71.21818553332132
378,-89.88815121128755,71.22255219184997
379,-90.20516028518205,72.23507436796079
380,-89.436576707705,73.12946421985238
381,-88.40824154331287,73.53788890247121
382,-85.82615108920098,73.80381582304518
383,-86.56217851433412,73.15744700793844
384,-85.77437130404454,72.53412588163387
385,-84.85011247428822,73.34027822538708
386,-82.31559017610101,73.7509508328106
387,-80.60008765330768,72.71654368762417
388,-80.74894161652443,72.06190664335072
389,-78.77063859731078,72.35219900175032
390,-94.50365759965237,74.13490672473922
391,-92.42001217321173,74.1000251329422
392,-90.50979285354263,73.85673248971206
393,-92.00396521682987,72.96624420845852
394,-93.19629553910026,72.77199249947334
395,-94.26904659704726,72.02459625923599
396,-95.40985551632266,72.06188080513458
397,-96.03374508338244,72.94027680123183
398,-96.01826799191102,73.43742991809582
399,-95.49579342322404,73.86241689726417
400,-94.50365759965237,74.13490672473922
401,-100.43835995156411,72.70589834257204
402,-101.54,73.36
403,-100.35642696816535,73.84386505807139
404,-99.16386410194966,73.63338694934659
405,-97.38,73.76
406,-97.12,73.47
407,-98.05359595415875,72.99053213163567
408,-96.54,72.56
409,-96.72,71.66
410,-98.35964962440737,71.2728591986861
411,-99.3228466458956,71.35639415148593
412,-100.01481991249995,71.73825714790671
413,-102.48,72.48292128497508
414,-102.48,72.83
415,-100.43835995156411,72.70589834257204
416,-107.81943396689313,75.84552582468096
417,-106.92891984742343,76.0128282742259
418,-105.88099931519267,75.9693942328846
419,-105.70498938680655,75.47952749297376
420,-106.31347937704336,75.00526703561509
421,-109.6999910144267,74.85000519479418
422,-112.22306698286127,74.41695669218826
423,-113.74380103234652,74.39427073841215
424,-113.87133846724286,74.72029734974156
425,-111.79420427127101,75.16249258086312
426,-116.31219723190107,75.04343008086265
427,-117.71040646042228,75.22223053659253
428,-116.34601945683609,76.19901845977351
429,-115.40486243372035,76.47887217885015
430,-112.59056393110492,76.14134756133579
431,-110.81421240928793,75.54918732370321
432,-109.06710974814813,75.47322296823417
433,-110.49725501182571,76.42980540638904
434,-109.58110938193923,76.79417593047903
435,-108.54859,76.67832
436,-108.21141,76.20168
437,-107.81943396689313,75.84552582468096
438,-122.85492448615902,76.11654287383568
439,-121.15753455288399,76.86453339304443
440,-119.1039389718211,77.51221995717462
441,-117.570130784966,77.4983189968881
442,-116.19858659550738,77.6452867703262
443,-116.33581336145845,76.87696157501061
444,-117.10605058476882,76.53003184681911
445,-118.04041215703819,76.48117178008714
446,-119.89931677944145,76.05323924427815
447,-121.49999426968223,75.90001862253276
448,-122.85492448615902,76.11654287383568
449,-121.53787309455218,74.44894440377693
450,-120.1097690499501,74.24136017526048
451,-117.55563554570813,74.18575633411443
452,-116.58442867721466,73.8960582546862
453,-115.5107991199187,73.47520539010118
454,-116.76793168828308,73.22292104765224
455,-119.22,72.52
456,-120.46,71.82
457,-120.46,71.3836017930876
458,-123.09219682502714,70.90164154731742
459,-123.62,71.34
460,-125.92894873747339,71.8686884630114
461,-125.5,72.29226081179497
462,-124.80729,73.02256
463,-123.94,73.68
464,-124.91774431038601,74.29272654895861
465,-121.53787309455218,74.44894440377693
466,-166.46779212142462,60.384169826897754
467,-165.67442969466364,60.29360687930625
468,-165.57916419173358,59.90998688418753
469,-166.19277014876727,59.75444082298899
470,-166.84833736882197,59.941406155020985
471,-167.45527706609008,60.21306915957936
472,-166.46779212142462,60.384169826897754
473,-153.22872941792113,57.96902008730477
474,-152.56479061583514,57.901427313866996
475,-152.1411472239064,57.591058661522
476,-153.00631405333692,57.11584219016593
477,-154.0050902984581,56.734676825581076
478,-154.51640275777004,56.99274892844669
479,-154.67099280497118,57.46119578717253
480,-153.7627795074415,57.81657461204373
481,-153.22872941792113,57.96902008730477
482,-132.71000769746146,54.04000926372134
483,-131.74998877655918,54.12000438090915
484,-132.04947953990674,52.98462148702441
485,-131.1790417143824,52.18043284769826
486,-131.5778287423788,52.18237071390922
487,-132.18042761933432,52.63970713969229
488,-132.54999162486968,53.10001496033216
489,-133.0546119861998,53.41146881775528
490,-133.239665290237,53.85108022726224
491,-133.18000484915603,54.1699754909354
492,-132.71000769746146,54.04000926372134
493,-125.41500078011457,49.950000515332576
494,-124.92076738167509,49.47527497008329
495,-123.92250790087682,49.062483628935794
496,-123.51000078010694,48.51001089130338
497,-124.01288998095531,48.37084625914137
498,-125.65501196989416,48.8250045843385
499,-125.95499365934849,49.17999583596752
500,-126.8500036284276,49.530000311880386
501,-127.02999264210017,49.814995835970066
502,-128.05933549692202,49.994959011426516
503,-128.44458329965792,50.539137681676074
504,-128.35841284881124,50.77064809834367
505,-127.30858028858567,50.55257355407198
506,-126.69500016976812,50.40090322529532
507,-125.75500586637895,50.295018215529275
508,-125.41500078011457,49.950000515332576
509,-171.73165686753944,63.782515367275934
510,-171.1144335602453,63.59219106714495
511,-170.4911124339407,63.694975490973505
512,-169.6825054596536,63.43111562769119
513,-168.6894394603007,63.297506212000556
514,-168.77194088445466,63.18859813094544
515,-169.5294398672051,62.97693146427792
516,-170.29055620021595,63.194437567794424
517,-170.67138566799093,63.3758218451389
518,-171.55306311753873,63.317789211675105
519,-171.79111060289122,63.40584585230046
520,-171.73165686753944,63.782515367275934
521,-105.4922891914932,79.30159393992916
522,-103.52928239623795,79.16534902619163
523,-100.8251580472688,78.80046173777872
524,-100.0601918200522,78.32478017853204
525,-99.67093909381364,77.90754466420744
526,-101.30394019245301,78.01898489044486
527,-102.94980872273302,78.34322866486023
528,-105.17613277873151,78.3803323432458
529,-104.21042945027713,78.67742015249176
530,-105.41958045125853,78.91833567983649
531,-105.4922891914932,79.30159393992916
532,32.946960890440806,35.3867033961337
533,33.667227003724946,35.37321584730552
534,34.576473829900465,35.67159556735879
535,33.900804477684204,35.24578176527376
536,34.00488081232004,34.97809784600186
537,32.97982710137845,34.57186941175544
538,32.49029625827754,34.701654771456475
539,32.25666710788596,35.10323232679663
540,32.80247358575275,35.14550364841138
541,32.946960890440806,35.3867033961337
542,26.290002882601698,35.29999034274793
543,26.16499759288766,35.00499542900977
544,24.724982130642303,34.91998769788964
545,24.735007358506916,35.08499054619759
546,23.51497846852808,35.27999156345098
547,23.699980096133004,35.70500438083549
548,24.246665073348705,35.368022365860185
549,25.02501549652891,35.42499563246197
550,25.769207797964185,35.35401805270908
551,25.745023227651586,35.1799976669662
552,26.290002882601698,35.29999034274793
553,49.54351891459575,-12.469832858940554
554,49.808980747279094,-12.895284925999555
555,50.056510857957164,-13.555761407121985
556,50.21743126811407,-14.758788750876796
557,50.47653689962553,-15.226512139550543
558,50.377111443895956,-15.706069431219127
559,50.20027469259318,-16.000263360256767
560,49.86060550313868,-15.414252618066918
561,49.67260664246086,-15.710151869370186
562,49.863344354050156,-16.451036879138776
563,49.77456424337271,-16.8750420060936
564,49.49861209493412,-17.106035658438273
565,49.435618523970305,-17.953064060134366
566,49.041792433473944,-19.118781019774445
567,48.54854088724801,-20.496888116134127
568,47.93074913919867,-22.391501153251085
569,47.54772342305131,-23.781958916928517
570,47.095761346226595,-24.941629733990453
571,46.282477654817086,-25.178462823184105
572,45.40950768411045,-25.60143442149309
573,44.833573846217554,-25.34610116953894
574,44.03972049334976,-24.988345228782308
575,43.76376834491117,-24.46067717864999
576,43.697777540874455,-23.574116306250602
577,43.345654331237625,-22.776903985283873
578,43.254187046081,-22.057413018484123
579,43.43329756040464,-21.33647511158019
580,43.893682895692926,-21.16330738697013
581,43.896370070172104,-20.830459486578174
582,44.37432539243966,-20.07236622485639
583,44.46439741392439,-19.435454196859048
584,44.23242190936617,-18.961994724200906
585,44.042976108584156,-18.33138722094317
586,43.96308434426091,-17.409944756746782
587,44.31246870298628,-16.85044402432267
588,44.4465173683514,-16.216219170804507
589,44.94493655780653,-16.1793738745804
590,45.50273196796499,-15.97437346767854
591,45.87299360533626,-15.793454278224687
592,46.31224327981721,-15.780018405828798
593,46.882182651564285,-15.210182386946315
594,47.70512983581236,-14.594302666891764
595,48.005214878131255,-14.091232598530375
596,47.868995802609874,-13.663868503476586
597,48.29382775248138,-13.784067884987486
598,48.84506025573879,-13.089174899958664
599,48.86350874206698,-12.48786793381042
600,49.194651320193316,-12.040505059459676
601,49.54351891459575,-12.469832858940554
602,167.2168013857696,-15.89184620530842
603,167.84487674384502,-16.46633310309717
604,167.51518110582288,-16.59784962327999
605,167.1800077659778,-16.159995212470946
606,167.2168013857696,-15.89184620530842
607,166.79315799384085,-15.668810723536687
608,166.6498592470955,-15.392703545801211
609,166.6291369977464,-14.626497084209605
610,167.10771243720149,-14.933920179913954
611,167.27002811103023,-15.740020847234888
612,167.00120731024793,-15.614602146062516
613,166.79315799384085,-15.668810723536687
614,134.21013390516885,-6.89523772545472
615,134.11277550673094,-6.142467136259
616,134.29033572808584,-5.783057549669017
617,134.49962527886788,-5.445042006047871
618,134.72700158095216,-5.737582289252167
619,134.7246244650667,-6.214400730009288
620,134.21013390516885,-6.89523772545472
621,-48.66061601418252,-78.04701873159873
622,-48.1513964503784,-78.04707040803102
623,-46.66285681821098,-77.83147633250933
624,-45.15475765642109,-78.04707040803102
625,-43.92082780615574,-78.47810352977753
626,-43.48994971370611,-79.0855599913685
627,-43.37243750667439,-79.51664478954731
628,-43.33326677099714,-80.0261227355129
629,-44.880536668464266,-80.33964365022769
630,-46.50617387550203,-80.59435678499433
631,-48.38642086444183,-80.82948455192233
632,-50.48210689960646,-81.02544158317313
633,-52.85198808451179,-80.96668547965729
634,-54.16425940613162,-80.63352752067158
635,-53.987991095584036,-80.22202809033138
636,-51.85313432474216,-79.94772958772612
637,-50.99132646341059,-79.6146233051727
638,-50.364594692574755,-79.1834868305616
639,-49.91413123228649,-78.81120981233094
640,-49.30695899107312,-78.4585698383712
641,-48.66061601418252,-78.04701873159873
642,-66.29003089055513,-80.25577280061798
643,-64.03768775089767,-80.29489185986293
644,-61.88324561221718,-80.39287037548831
645,-61.13897579613348,-79.98137094514813
646,-60.61011918805844,-79.6286792947561
647,-59.572094692611586,-80.04017872509628
648,-59.86584937197473,-80.54965667106185
649,-60.15965572777019,-81.00032683707929
650,-62.25539343936711,-80.86317758577665
651,-64.48812537296979,-80.92193368929253
652,-65.74166642928991,-80.5888274067391
653,-65.74166642928991,-80.54965667106185
654,-66.29003089055513,-80.25577280061798
655,-73.9158186510023,-71.26934457792578
656,-73.23033077665059,-71.15178069446176
657,-72.07471655952358,-71.19095143013901
658,-71.78096188016042,-70.68147348417342
659,-71.72217993842841,-70.30914478951048
660,-71.74179114448319,-69.50578297310102
661,-71.1738154771632,-69.03547576281268
662,-70.25325151231577,-68.87874114367142
663,-69.72444658067303,-69.25101816190208
664,-69.48942216660959,-69.62334685656502
665,-69.05851823594381,-70.07401702258245
666,-68.72554114447112,-70.50515349719356
667,-68.45134599473043,-70.95582366321098
668,-68.33383378769872,-71.40649382922841
669,-68.51012793646244,-71.79840789172998
670,-68.78429724798698,-72.17068490996063
671,-69.95947099473648,-72.30788583769555
672,-71.07588863797011,-72.50384286894634
673,-72.38813412137378,-72.48420582467543
674,-71.89849992540829,-72.09234343860615
675,-73.07362199572549,-72.22949268990878
676,-74.19003963895912,-72.3666936176437
677,-74.95389482288145,-72.07275807076753
678,-75.01262508818117,-71.66125864042735
679,-73.9158186510023,-71.26934457792578
680,-102.33072506387639,-71.89416432076682
681,-101.70396745482441,-71.71779265735465
682,-100.43091854531409,-71.85499358508957
683,-98.98154964882391,-71.93333505644407
684,-97.88474321164506,-72.07053598417899
685,-96.78793677446619,-71.95297210071497
686,-96.20034990109144,-72.5212061501964
687,-96.98376461463623,-72.44286467884193
688,-98.19808325884682,-72.48203541451917
689,-99.43201310911218,-72.44286467884193
690,-100.78345516640925,-72.50162078235779
691,-101.80186845580137,-72.305663751107
692,-102.33072506387639,-71.89416432076682
693,-122.62173458544193,-73.65777760202387
694,-122.40624386278482,-73.32461964303816
695,-121.21151058641286,-73.50099130645033
696,-119.91885047084779,-73.65772592559158
697,-118.72414303269196,-73.48135426217942
698,-119.29211870001194,-73.83409758900375
699,-120.23221635626571,-74.0888107237704
700,-121.62282914924002,-74.01046925241592
701,-122.62173458544193,-73.65777760202387
702,-127.28312964568192,-73.46176889434079
703,-126.55847103565299,-73.24622649525139
704,-125.55956559945108,-73.48135426217942
705,-124.03188106982256,-73.87326832468099
706,-124.61946794319732,-73.83409758900375
707,-125.91217973519467,-73.73611907337835
708,-127.28312964568192,-73.46176889434079
709,165.77998986232637,-21.08000497811563
710,166.59999148993384,-21.700018812753527
711,167.1200114280869,-22.15999073658349
712,166.7400346214448,-22.39997608814695
713,166.18973229396866,-22.129708347260454
714,165.47437544175222,-21.679606621998232
715,164.82981530177568,-21.14981983814195
716,164.16799523341365,-20.444746595951628
717,164.029605747736,-20.105645847252354
718,164.45996707586272,-20.1200118954295
719,165.02003624904205,-20.45999114347773
720,165.46000939357512,-20.80002206795826
721,165.77998986232637,-21.08000497811563
722,152.64001671774253,-3.659983005389691
723,153.0199935243847,-3.980015150573265
724,153.14003787659874,-4.499983412294092
725,152.82729210836828,-4.766427097190991
726,152.63867313050298,-4.176127211120921
727,152.40602583232493,-3.789742526874583
728,151.95323693258354,-3.462062269711816
729,151.38427941305002,-3.035421644710112
730,150.66204959533883,-2.741486097833935
731,150.93996544820448,-2.500002129734007
732,151.47998416565457,-2.779985039891379
733,151.8200150901351,-2.999971612157886
734,152.23998945537113,-3.24000864015364
735,152.64001671774253,-3.659983005389691
736,151.30139041565388,-5.840728448106752
737,150.75444705627666,-6.083711032743138
738,150.2411967307538,-6.317753594593028
739,149.70996300679332,-6.316513360218025
